elapsed_time,body_x_landmark,body_y_landmark,between_hands_x_landmark,between_hands_y_landmark,classif_logit,date_time,session
47.76140069961548,0.547789603471756,0.3937007188796997,0.5960711240768433,0.4214102774858475,0.3925158977508545,2021-12-12 18:46:00,4
0.2582993507385254,0.7391699552536011,0.2500640749931335,0.7298413515090942,0.7991312593221664,0.4254465103149414,2021-12-12 18:46:00,4
0.0937497615814209,0.7353767454624176,0.2503437325358391,0.7327353954315186,0.966864377260208,0.387923389673233,2021-12-12 18:46:00,4
0.0837745666503906,0.7341516017913818,0.2427425980567932,0.7283097803592682,0.9540552496910096,0.4020798802375793,2021-12-12 18:46:00,4
0.0927557945251464,0.7295388579368591,0.2425029873847961,0.7212379574775696,0.9355744421482086,0.375835657119751,2021-12-12 18:46:00,4
0.0867652893066406,0.7260472178459167,0.2444859743118286,0.7181426137685776,0.9774615168571472,0.4280828833580017,2021-12-12 18:46:00,4
0.0827782154083252,0.7256134748458862,0.2402767166495323,0.7226472347974777,0.9600050747394562,0.4094311892986297,2021-12-12 18:46:00,4
0.0847737789154052,0.7260040044784546,0.2404437065124511,0.7263108044862747,0.9998138844966888,0.370195060968399,2021-12-12 18:46:00,4
0.0847764015197753,0.726285457611084,0.2412078008055687,0.7330523282289505,1.0291326940059662,0.3871633410453796,2021-12-12 18:46:00,4
0.0924010276794433,0.7277432978153229,0.2412599250674247,0.7254339307546616,0.983694851398468,0.4361310303211212,2021-12-12 18:46:00,4
0.0753045082092285,0.7306175231933594,0.2418790236115455,0.7332515269517899,1.0066994428634644,0.4202829003334045,2021-12-12 18:46:00,4
0.0942583084106445,0.730806291103363,0.2424593344330787,0.7331509441137314,1.0046671330928802,0.3896548748016357,2021-12-12 18:46:00,4
0.0807840824127197,0.7313695847988129,0.2428784966468811,0.7330682277679443,0.9998286366462708,0.4120592772960663,2021-12-12 18:46:00,4
0.0962474346160888,0.7307514548301697,0.2418969720602035,0.7379805594682693,1.0025938749313354,0.4128268361091614,2021-12-12 18:46:00,4
0.0897605419158935,0.7338563203811646,0.2411911636590957,0.7379486858844757,1.000548243522644,0.3934596180915832,2021-12-12 18:46:00,4
0.0907564163208007,0.7341949343681335,0.2420589327812194,0.7320444136857986,0.993840754032135,0.4301868677139282,2021-12-12 18:46:00,4
0.0917551517486572,0.7332762181758881,0.2397298738360405,0.7250207364559174,0.9608328938484192,0.3804396688938141,2021-12-12 18:46:00,4
0.0837771892547607,0.7302518784999847,0.2345732897520065,0.7483787685632706,0.9178151190280914,0.4062712788581848,2021-12-12 18:46:00,4
0.0757968425750732,0.7266249656677246,0.2335780933499336,0.7637595385313034,0.9064110219478608,0.3816026151180267,2021-12-12 18:46:00,4
0.0807836055755615,0.7252580523490906,0.2266782596707344,0.7655503451824188,0.9108721017837524,0.3637711703777313,2021-12-12 18:46:00,4
0.0807840824127197,0.7234272360801697,0.222242034971714,0.7571606934070587,0.8988153636455536,0.3647745847702026,2021-12-12 18:46:00,4
0.0787901878356933,0.7221428751945496,0.2148615568876266,0.7607858180999756,0.9028504490852356,0.3775417506694793,2021-12-12 18:46:00,4
0.0728037357330322,0.7269102036952972,0.2012468203902244,0.7708341777324677,0.8006466627120972,0.35684534907341,2021-12-12 18:46:00,4
0.0822963714599609,0.7304529249668121,0.1921769231557846,0.7830491364002228,0.7730346918106079,0.3939037024974823,2021-12-12 18:46:00,4
0.0877659320831298,0.7348074018955231,0.1788602471351623,0.7884230613708496,0.7698454558849335,0.4075445532798767,2021-12-12 18:46:00,4
0.0792996883392334,0.7399433255195618,0.1585070341825485,0.7823788821697235,0.7413172721862793,0.4117410480976105,2021-12-12 18:46:00,4
0.0827786922454834,0.7447919249534607,0.1470481492578983,0.7750712335109711,0.7370517253875732,0.3808776438236236,2021-12-12 18:46:00,4
0.0781841278076171,0.7593123614788055,0.1134660430252552,0.7630751729011536,0.6489774286746979,0.3751340508460998,2021-12-12 18:46:00,4
0.0847699642181396,0.7705385982990265,0.0982800535857677,0.7653194069862366,0.6088065505027771,0.3979482054710388,2021-12-12 18:46:00,4
0.0767960548400878,0.77778160572052,0.0949273221194744,0.763114333152771,0.5947992205619812,0.3577411770820617,2021-12-12 18:46:00,4
0.0837757587432861,0.7780582308769226,0.0890801399946212,0.7556391060352325,0.5788883566856384,0.3912845849990845,2021-12-12 18:46:00,4
0.0718104839324951,0.782688319683075,0.0868737138807773,0.7436833381652832,0.5654387474060059,0.4408399164676666,2021-12-12 18:46:00,4
0.0823109149932861,0.7818145155906677,0.08179896697402,0.7269938588142395,0.5364352762699127,0.3532834351062774,2021-12-12 18:46:00,4
0.0812940597534179,0.7628055512905121,0.0843056105077266,0.6858921051025391,0.5071892440319061,0.3437226712703705,2021-12-12 18:46:00,4
0.0879251956939697,0.7359381020069122,0.088938158005476,0.6542119681835175,0.5155774354934692,0.3432635962963104,2021-12-12 18:46:00,4
