elapsed_time,body_x_landmark,body_y_landmark,between_hands_x_landmark,between_hands_y_landmark,classif_logit,date_time,session
0.118682861328125,0.2870896309614181,0.2129835858941078,0.2449585050344467,0.4470157474279403,0.4121392369270324,2021-11-14 21:05:00,0
0.0738036632537841,0.2737672477960586,0.2312663868069648,0.256376601755619,0.5036523342132568,0.3862538933753967,2021-11-14 21:05:00,0
0.0757961273193359,0.2735287398099899,0.2459779232740402,0.2585166394710541,0.5905312597751617,0.3850409984588623,2021-11-14 21:05:00,0
0.0638301372528076,0.2643749564886093,0.2478447034955024,0.2554159834980964,0.5780748724937439,0.3945024311542511,2021-11-14 21:05:00,0
0.0698130130767822,0.2694598287343979,0.2445100918412208,0.2596731409430504,0.5840021669864655,0.41431525349617,2021-11-14 21:05:00,0
0.0877656936645507,0.2705909684300422,0.2238023206591606,0.215528130531311,0.5874297022819519,0.378318727016449,2021-11-14 21:05:00,0
0.0757961273193359,0.2718070745468139,0.2184603288769722,0.1974120251834392,0.5901773869991302,0.3649572432041168,2021-11-14 21:05:00,0
0.0678203105926513,0.2696317806839943,0.2137361466884613,0.1700311852619052,0.5882796943187714,0.401260495185852,2021-11-14 21:05:00,0
0.0678169727325439,0.2743169367313385,0.2108023092150688,0.2053715251386165,0.6117990016937256,0.3928093910217285,2021-11-14 21:05:00,0
0.0847735404968261,0.2886033803224563,0.2067473009228706,0.1863566674292087,0.615141898393631,0.4080120921134949,2021-11-14 21:05:00,0
0.0748014450073242,0.3088345974683761,0.1741411983966827,0.2769392430782318,0.5473239421844482,0.3618472516536712,2021-11-14 21:05:00,0
0.0857691764831543,0.3183393180370331,0.1625363528728485,0.2900782376527786,0.5111112296581268,0.3818237483501434,2021-11-14 21:05:00,0
0.0777924060821533,0.3205558657646179,0.1624648720026016,0.3386007398366928,0.5650278329849243,0.3948931097984314,2021-11-14 21:05:00,0
0.0748021602630615,0.3512248694896698,0.1295873336493969,0.3829450458288193,0.4770556092262268,0.3579737842082977,2021-11-14 21:05:00,0
0.0767912864685058,0.3744072020053863,0.1406248845160007,0.3799414783716202,0.5258886367082596,0.3404935002326965,2021-11-14 21:05:00,0
0.0907583236694336,0.3686162829399109,0.1458399184048175,0.3449232280254364,0.5165007710456848,0.3480937480926513,2021-11-14 21:05:00,0
