elapsed_time,body_x_landmark,body_y_landmark,between_hands_x_landmark,between_hands_y_landmark,classif_logit,date_time,session
12.85559344291687,0.5829263627529144,0.892563134431839,0.5540320575237274,0.9822002351284028,0.4309565424919128,2021-12-06 19:38:00,3
0.1226708889007568,0.5822822004556656,0.8844925463199615,0.5916485488414764,1.0390853881835938,0.4340102672576904,2021-12-06 19:38:00,3
0.0867688655853271,0.5798469483852386,0.8814440071582794,0.5983843207359314,1.0325565338134766,0.4316115975379944,2021-12-06 19:38:00,3
0.0767953395843505,0.5769019722938538,0.882449209690094,0.6047341078519821,1.0568262338638306,0.4293094873428345,2021-12-06 19:38:00,3
0.0797860622406005,0.5749775618314743,0.8800380229949951,0.5987003296613693,1.051102101802826,0.4402994513511657,2021-12-06 19:38:00,3
0.085770845413208,0.576137587428093,0.8801394402980804,0.5922731459140778,1.0383408069610596,0.4294295907020569,2021-12-06 19:38:00,3
0.0917565822601318,0.5776163935661316,0.880404531955719,0.5984614789485931,1.0351404547691343,0.4077725112438202,2021-12-06 19:38:00,3
0.0907578468322753,0.5800472348928452,0.8770480453968048,0.5851943790912628,1.0257867574691772,0.4039658308029175,2021-12-06 19:38:00,3
0.0837745666503906,0.581352710723877,0.8753805458545685,0.5830738544464111,1.0224144160747528,0.4319891035556793,2021-12-06 19:38:00,3
0.0887627601623535,0.5806096196174622,0.8747476637363434,0.5837129056453705,1.0237698554992676,0.4261171221733093,2021-12-06 19:38:00,3
0.086768627166748,0.5815117061138153,0.8750049769878387,0.5943627655506134,1.0228133499622345,0.4308080971240997,2021-12-06 19:38:00,3
0.0847723484039306,0.5816496759653091,0.8751101791858673,0.5995164513587952,1.017754763364792,0.435772031545639,2021-12-06 19:38:00,3
0.09873628616333,0.5816063731908798,0.8745125532150269,0.6321364343166351,1.1379124522209167,0.4241794645786285,2021-12-06 19:38:00,3
0.0837762355804443,0.5815853029489517,0.8737937211990356,0.6275035440921783,1.0873544216156006,0.4234289526939392,2021-12-06 19:38:00,3
0.110706090927124,0.5818614363670349,0.8731203377246857,0.6237890124320984,1.0774347186088562,0.4042214155197143,2021-12-06 19:38:00,3
0.1166863441467285,0.5820700228214264,0.8732829391956329,0.6205189824104309,1.0765446424484253,0.436838150024414,2021-12-06 19:38:00,3
0.1017282009124755,0.5837069302797318,0.8754450976848602,0.6178345531225204,1.0463733077049255,0.4261167645454407,2021-12-06 19:38:00,3
0.0907568931579589,0.5834307670593262,0.8758099377155304,0.5971896946430206,1.0123610198497772,0.4232928156852722,2021-12-06 19:38:00,3
0.0817816257476806,0.5822995752096176,0.8756781816482544,0.5931263566017151,1.0095310509204865,0.4094164073467254,2021-12-06 19:38:00,3
0.0797867774963378,0.5822441279888153,0.876295804977417,0.5948346853256226,0.9972800016403198,0.4386528730392456,2021-12-06 19:38:00,3
0.0867700576782226,0.5817302465438843,0.8768916130065918,0.5923006683588028,0.995953768491745,0.4303137362003326,2021-12-06 19:38:00,3
0.0937497615814209,0.5812361836433411,0.8768868744373322,0.5878527015447617,1.0125586688518524,0.4432535171508789,2021-12-06 19:38:00,3
